Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Baldor,sqone,24189,JPM2513T,713.79,1085.97,2013-11-18,1803.12,2013-11-03,-39.77 %
Baldor,sqone,24190,VEJMM3714T,750.21,1032.44,2013-11-18,1714.24,2013-11-03,-39.77 %
Baldor,sqone,24193,VWAM3710T,1113.79,1080.14,2013-11-18,1793.44,2013-11-03,-39.77 %
Baldor,sqone,24194,IDVSWDM3554,1060.23,1028.20,2013-11-18,1707.20,2013-10-20,-39.77 %
Baldor,sqone,24195,IDVSWDM3554T,1060.23,1028.20,2013-11-18,1068.32,2013-10-20,-03.76 %
Baldor,sqone,24391,L1509T,866.22,840.05,2013-11-18,882.88,2013-11-03,-04.85 %
Baldor,sqone,24396,M2513T,744.67,952.41,2013-11-18,1581.36,2013-11-03,-39.77 %
Baldor,sqone,24402,FM2513T-8,875.51,849.06,2013-11-18,1409.76,2013-11-03,-39.77 %
Baldor,sqone,24403,M2513T-8,875.51,849.06,2013-11-18,1409.76,2013-11-03,-39.77 %
Baldor,sqone,24406,L3607,868.95,1415.10,2013-11-18,885.55,2013-11-03,+59.80 %
Baldor,sqone,24408,M3314T-8,873.87,847.47,2013-11-18,1407.12,2013-11-03,-39.77 %
Baldor,sqone,24409,JMM3711T,616.20,891.46,2013-11-18,1480.16,2013-11-03,-39.77 %
Baldor,sqone,24410,JMM3711T-5,919.23,891.46,2013-11-18,1480.16,2013-11-03,-39.77 %
Baldor,sqone,24416,EJMM3710T,613.05,844.29,2013-11-18,1401.84,2013-11-03,-39.77 %
Baldor,sqone,24421,M7023,926.88,898.88,2013-11-18,933.68,2013-10-20,-03.73 %
Baldor,sqone,24428,EJMM3311T,603.86,832.10,2013-11-18,1381.60,2013-11-03,-39.77 %
Baldor,sqone,24431,WCM3711T,602.17,871.32,2013-11-18,1446.72,2013-11-03,-39.77 %
Baldor,sqone,24433,EM3769T,853.10,847.47,2013-11-18,1407.12,2013-11-03,-39.77 %
