Brand,Competitor,MRO id,Part Number,Our Price,Their Price
Leeson,electricmotorwholesale,222149,112615.00,351.51,263.00
Leeson,electricmotorwholesale,222150,112626.00,363.84,342.00
Leeson,electricmotorwholesale,222151,112627.00,304.87,287.00
Leeson,electricmotorwholesale,222152,112643.00,365.67,345.00
Leeson,electricmotorwholesale,222153,112644.00,419.15,396.00
Leeson,electricmotorwholesale,222155,113019.00,327.74,309.00
Leeson,electricmotorwholesale,222156,113020.00,341.45,322.00
Leeson,electricmotorwholesale,222157,113021.00,356.07,336.00
Leeson,electricmotorwholesale,222158,113022.00,286.60,270.00
Leeson,electricmotorwholesale,222159,113023.00,334.14,315.00
Leeson,electricmotorwholesale,222160,113024.00,354.24,333.00
Leeson,electricmotorwholesale,222164,113028.00,220.32,173.00
Leeson,electricmotorwholesale,222165,113029.00,224.89,173.00
Leeson,electricmotorwholesale,222166,113030.00,231.75,194.00
Leeson,electricmotorwholesale,222167,113031.00,290.25,214.00
Leeson,electricmotorwholesale,222168,113032.00,316.76,234.00
Leeson,electricmotorwholesale,222169,113256.00,191.98,145.00
Leeson,electricmotorwholesale,222170,113266.00,328.64,300.00
Leeson,electricmotorwholesale,222171,113280.00,583.70,285.00
Leeson,electricmotorwholesale,222173,113290.00,254.14,171.00
Leeson,electricmotorwholesale,222176,113300.00,465.32,439.00
Leeson,electricmotorwholesale,222177,113301.00,575.93,260.00
Leeson,electricmotorwholesale,222178,113302.00,342.36,245.00
Leeson,electricmotorwholesale,222185,113473.00,282.94,267.00
Leeson,electricmotorwholesale,222186,113580.00,266.48,262.00
Leeson,electricmotorwholesale,222187,113581.00,269.68,256.00
Leeson,electricmotorwholesale,222190,113584.00,401.78,378.00
Leeson,electricmotorwholesale,222191,113586.00,289.79,275.00
Leeson,electricmotorwholesale,222192,113587.00,335.97,317.00
Leeson,electricmotorwholesale,222193,113588.00,259.17,244.00
Leeson,electricmotorwholesale,222194,113589.00,284.31,268.00
Leeson,electricmotorwholesale,222195,113590.00,333.22,314.00
Leeson,electricmotorwholesale,222196,113591.00,367.51,347.00
Leeson,electricmotorwholesale,222197,113592.00,408.18,385.00
Leeson,electricmotorwholesale,222198,113593.00,404.98,382.00
Leeson,electricmotorwholesale,222201,113630.00,282.02,276.00
Leeson,electricmotorwholesale,222202,113631.00,246.83,240.00
Leeson,electricmotorwholesale,222203,113632.00,333.22,320.00
Leeson,electricmotorwholesale,222206,113637.00,181.01,167.00
Leeson,electricmotorwholesale,222207,113638.00,192.90,178.00
Leeson,electricmotorwholesale,222208,113639.00,228.09,185.00
Leeson,electricmotorwholesale,222209,113640.00,271.06,200.00
Leeson,electricmotorwholesale,222210,113641.00,320.87,230.00
Leeson,electricmotorwholesale,222213,113649.00,258.25,243.00
Leeson,electricmotorwholesale,222229,113891.00,234.94,190.00
Leeson,electricmotorwholesale,222230,113892.00,278.83,202.00
Leeson,electricmotorwholesale,222231,113893.00,329.10,221.00
Leeson,electricmotorwholesale,222241,113906.00,383.49,350.00
Leeson,electricmotorwholesale,222242,113907.00,641.30,602.00
Leeson,electricmotorwholesale,222262,113927.00,290.25,290.00
Leeson,electricmotorwholesale,222271,113938.00,344.64,258.00
Leeson,electricmotorwholesale,222273,113954.00,274.71,258.00
Leeson,electricmotorwholesale,222275,113956.00,187.40,180.00
Leeson,electricmotorwholesale,222276,113957.00,234.03,180.00
Leeson,electricmotorwholesale,222277,113958.00,277.91,195.00
Leeson,electricmotorwholesale,222278,113959.00,327.74,250.00
Leeson,electricmotorwholesale,222311,114201.00,338.24,225.00
Leeson,electricmotorwholesale,222312,114202.00,287.06,202.00
Leeson,electricmotorwholesale,222313,114203.00,240.43,188.00
Leeson,electricmotorwholesale,222314,114204.00,310.82,227.00
Leeson,electricmotorwholesale,222315,114205.00,287.51,211.00
Leeson,electricmotorwholesale,222316,114206.00,226.71,193.00
Leeson,electricmotorwholesale,222317,114207.00,218.03,171.00
Leeson,electricmotorwholesale,222318,114208.00,183.29,173.00
Leeson,electricmotorwholesale,222319,114213.00,261.00,252.00
Leeson,electricmotorwholesale,222340,114311.00,268.31,254.00
Leeson,electricmotorwholesale,222342,114313.00,275.62,260.00
Leeson,electricmotorwholesale,222344,114315.00,318.59,301.00
Leeson,electricmotorwholesale,222346,114317.00,361.10,341.00
Leeson,electricmotorwholesale,222347,114318.00,401.32,378.00
Leeson,electricmotorwholesale,222348,114319.00,463.49,437.00
Leeson,electricmotorwholesale,222353,114424.00,562.22,487.00
Leeson,electricmotorwholesale,222354,114425.00,691.57,535.00
Leeson,electricmotorwholesale,222363,114616.00,415.49,391.00
Leeson,electricmotorwholesale,222366,114620.00,294.83,242.00
Leeson,electricmotorwholesale,222367,114624.00,266.48,255.00
Leeson,electricmotorwholesale,222380,114637.00,463.49,437.00
Leeson,electricmotorwholesale,222381,114638.00,362.93,350.00
Leeson,electricmotorwholesale,222394,114934.00,207.06,200.00
Leeson,electricmotorwholesale,222401,115635.00,624.84,590.00
Leeson,electricmotorwholesale,222402,115743.00,362.93,342.00
Leeson,electricmotorwholesale,222403,115744.00,394.47,372.00
Leeson,electricmotorwholesale,222404,115745.00,421.90,399.00
Leeson,electricmotorwholesale,222405,115746.00,446.12,422.00
Leeson,electricmotorwholesale,222406,115751.00,425.55,384.00
Leeson,electricmotorwholesale,222418,115976.00,494.12,466.00
Leeson,electricmotorwholesale,222421,116128.00,239.52,231.00
Leeson,electricmotorwholesale,222422,116129.00,279.74,270.00
Leeson,electricmotorwholesale,222440,116201.00,265.57,241.00
Leeson,electricmotorwholesale,222441,116202.00,329.56,297.00
Leeson,electricmotorwholesale,222474,116484.00,2268.54,2259.00
Leeson,electricmotorwholesale,222475,116485.00,263.29,173.00
Leeson,electricmotorwholesale,222476,116486.00,301.68,186.00
Leeson,electricmotorwholesale,222477,116487.00,351.51,215.00
Leeson,electricmotorwholesale,222478,116488.00,399.03,234.00
Leeson,electricmotorwholesale,222479,116489.00,449.32,277.00
Leeson,electricmotorwholesale,222480,116523.00,284.31,275.00
Leeson,electricmotorwholesale,222503,116640.00,266.94,251.00
Leeson,electricmotorwholesale,222504,116641.00,275.17,259.00
Leeson,electricmotorwholesale,222505,116642.00,274.71,258.00
Leeson,electricmotorwholesale,222506,116643.00,275.17,259.00
Leeson,electricmotorwholesale,222507,116644.00,282.94,267.00
Leeson,electricmotorwholesale,222508,116645.00,327.74,308.00
Leeson,electricmotorwholesale,222509,116646.00,341.45,322.00
Leeson,electricmotorwholesale,222510,116647.00,356.07,336.00
Leeson,electricmotorwholesale,222513,116698.00,361.10,262.00
Leeson,electricmotorwholesale,222514,116699.00,371.16,267.00
Leeson,electricmotorwholesale,222516,116704.00,351.51,340.00
Leeson,electricmotorwholesale,222518,116706.00,354.24,340.00
Leeson,electricmotorwholesale,222520,116708.00,362.01,350.00
Leeson,electricmotorwholesale,222523,116738.00,198.84,192.00
Leeson,electricmotorwholesale,222524,116739.00,253.23,245.00
Leeson,electricmotorwholesale,222526,116741.00,313.56,303.00
Leeson,electricmotorwholesale,222527,116742.00,352.41,340.00
Leeson,electricmotorwholesale,222528,116743.00,382.59,370.00
Leeson,electricmotorwholesale,222529,116744.00,401.78,390.00
Leeson,electricmotorwholesale,222530,116745.00,375.28,363.00
Leeson,electricmotorwholesale,222531,116746.00,388.99,375.00
Leeson,electricmotorwholesale,222533,116748.00,286.60,277.00
Leeson,electricmotorwholesale,222534,116749.00,381.22,370.00
Leeson,electricmotorwholesale,222536,116751.00,376.18,365.00
Leeson,electricmotorwholesale,222537,116752.00,273.34,265.00
Leeson,electricmotorwholesale,222538,116753.00,266.94,260.00
Leeson,electricmotorwholesale,222539,116754.00,285.22,275.00
Leeson,electricmotorwholesale,222540,116755.00,314.48,305.00
Leeson,electricmotorwholesale,222541,116756.00,322.70,312.00
Leeson,electricmotorwholesale,222542,116757.00,310.82,300.00
Leeson,electricmotorwholesale,222543,116758.00,317.22,307.00
Leeson,electricmotorwholesale,222544,116759.00,317.22,307.00
Leeson,electricmotorwholesale,222545,116760.00,347.39,335.00
Leeson,electricmotorwholesale,222546,116761.00,335.51,325.00
Leeson,electricmotorwholesale,222547,116762.00,212.09,205.00
Leeson,electricmotorwholesale,222548,116763.00,303.05,293.00
Leeson,electricmotorwholesale,222549,116764.00,314.48,305.00
Leeson,electricmotorwholesale,222550,116765.00,355.16,343.00
Leeson,electricmotorwholesale,222559,116774.00,287.51,271.00
Leeson,electricmotorwholesale,222560,116775.00,334.14,314.00
Leeson,electricmotorwholesale,222561,116776.00,355.16,334.00
Leeson,electricmotorwholesale,222562,116777.00,406.36,383.00
Leeson,electricmotorwholesale,222563,116778.00,426.46,401.00
Leeson,electricmotorwholesale,222565,116780.00,342.36,322.00
Leeson,electricmotorwholesale,222566,116781.00,371.61,350.00
Leeson,electricmotorwholesale,222567,116782.00,413.21,389.00
Leeson,electricmotorwholesale,222568,116783.00,440.17,415.00
Leeson,electricmotorwholesale,222583,120000.00,262.83,258.00
Leeson,electricmotorwholesale,222584,120001.00,351.51,340.00
Leeson,electricmotorwholesale,222585,120003.00,263.29,260.00
Leeson,electricmotorwholesale,222586,120004.00,351.51,338.00
Leeson,electricmotorwholesale,222593,120025.00,278.83,276.00
Leeson,electricmotorwholesale,222601,120042.00,276.54,258.00
Leeson,electricmotorwholesale,222603,120044.00,250.48,248.00
Leeson,electricmotorwholesale,222608,120067.00,329.56,320.00
Leeson,electricmotorwholesale,222617,120106.00,341.45,330.00
Leeson,electricmotorwholesale,222631,120332.00,685.17,680.00
Leeson,electricmotorwholesale,222635,120374.00,305.33,231.00
Leeson,electricmotorwholesale,222636,120375.00,372.07,257.00
Leeson,electricmotorwholesale,222637,120376.00,391.26,276.00
Leeson,electricmotorwholesale,222638,120377.00,236.31,221.00
Leeson,electricmotorwholesale,222639,120378.00,279.74,228.00
Leeson,electricmotorwholesale,222640,120379.00,314.02,258.00
Leeson,electricmotorwholesale,222644,120554.00,296.66,295.00
Leeson,electricmotorwholesale,222645,120589.00,363.84,342.00
Leeson,electricmotorwholesale,222646,120590.00,463.49,437.00
Leeson,electricmotorwholesale,222648,120760.00,341.45,320.00
Leeson,electricmotorwholesale,222649,120761.00,356.07,336.00
Leeson,electricmotorwholesale,222652,120855.00,569.53,307.00
Leeson,electricmotorwholesale,222654,120879.00,369.33,350.00
Leeson,electricmotorwholesale,222655,120921.00,310.82,300.00
Leeson,electricmotorwholesale,222656,120922.00,322.25,312.00
Leeson,electricmotorwholesale,222657,120923.00,335.51,325.00
Leeson,electricmotorwholesale,222671,120994.00,345.10,233.00
Leeson,electricmotorwholesale,222672,120995.00,346.01,255.00
Leeson,electricmotorwholesale,222673,120996.00,342.36,203.00
Leeson,electricmotorwholesale,222675,120998.00,500.52,500.00
Leeson,electricmotorwholesale,222678,121003.00,273.34,225.00
Leeson,electricmotorwholesale,222679,121004.00,285.22,235.00
Leeson,electricmotorwholesale,222680,121005.00,322.70,252.00
Leeson,electricmotorwholesale,222684,121039.00,408.18,385.00
Leeson,electricmotorwholesale,222685,121040.00,404.98,382.00
Leeson,electricmotorwholesale,222687,121063.00,313.56,303.00
Leeson,electricmotorwholesale,222688,121064.00,300.31,290.00
Leeson,electricmotorwholesale,222689,121065.00,401.78,390.00
Leeson,electricmotorwholesale,222690,121066.00,382.59,370.00
Leeson,electricmotorwholesale,222691,121067.00,362.93,350.00
Leeson,electricmotorwholesale,222704,121179.00,375.28,290.00
Leeson,electricmotorwholesale,222705,121180.00,388.99,295.00
Leeson,electricmotorwholesale,222706,121181.00,406.80,322.00
Leeson,electricmotorwholesale,222709,121190.00,353.33,220.00
Leeson,electricmotorwholesale,222723,121514.00,266.94,220.00
Leeson,electricmotorwholesale,222724,121515.00,314.48,260.00
Leeson,electricmotorwholesale,222725,121516.00,318.14,263.00
Leeson,electricmotorwholesale,222726,121517.00,318.14,263.00
Leeson,electricmotorwholesale,222727,121518.00,317.22,307.00
Leeson,electricmotorwholesale,222728,121519.00,347.39,335.00
Leeson,electricmotorwholesale,222729,121520.00,367.51,355.00
Leeson,electricmotorwholesale,222737,121569.00,305.79,214.00
Leeson,electricmotorwholesale,222751,121625.00,572.74,316.00
Leeson,electricmotorwholesale,222768,121672.00,339.16,282.00
Leeson,electricmotorwholesale,222769,121673.00,347.39,335.00
Leeson,electricmotorwholesale,222770,121674.00,303.05,250.00
Leeson,electricmotorwholesale,222771,121675.00,314.48,305.00
Leeson,electricmotorwholesale,222772,121676.00,355.16,278.00
Leeson,electricmotorwholesale,222790,128000.00,866.18,805.00
Leeson,electricmotorwholesale,222791,128001.00,1033.94,968.00
Leeson,electricmotorwholesale,222792,128010.00,1033.94,968.00
Leeson,electricmotorwholesale,222793,128023.00,910.52,748.00
Leeson,electricmotorwholesale,222799,131463.00,379.84,367.00
Leeson,electricmotorwholesale,222823,131501.00,465.32,450.00
Leeson,electricmotorwholesale,222824,131502.00,475.37,380.00
Leeson,electricmotorwholesale,222825,131503.00,430.57,415.00
Leeson,electricmotorwholesale,222826,131504.00,439.26,362.00
Leeson,electricmotorwholesale,222837,131517.00,443.84,430.00
Leeson,electricmotorwholesale,222838,131518.00,378.01,365.00
Leeson,electricmotorwholesale,222839,131519.00,330.47,275.00
Leeson,electricmotorwholesale,222840,131520.00,372.53,310.00
Leeson,electricmotorwholesale,222846,131530.00,437.44,435.00
Leeson,electricmotorwholesale,222848,131534.00,369.78,355.00
Leeson,electricmotorwholesale,222849,131535.00,363.84,350.00
Leeson,electricmotorwholesale,222850,131536.00,365.67,350.00
Leeson,electricmotorwholesale,222851,131537.00,443.84,430.00
Leeson,electricmotorwholesale,222855,131541.00,517.89,394.00
Leeson,electricmotorwholesale,222856,131542.00,542.56,445.00
Leeson,electricmotorwholesale,222857,131543.00,679.69,545.00
Leeson,electricmotorwholesale,222869,131560.00,443.84,440.00
Leeson,electricmotorwholesale,222873,131571.00,671.92,634.00
Leeson,electricmotorwholesale,222890,131602.00,947.55,622.00
Leeson,electricmotorwholesale,222891,131603.00,772.48,558.00
Leeson,electricmotorwholesale,222892,131604.00,480.40,375.00
Leeson,electricmotorwholesale,222893,131605.00,682.90,392.00
Leeson,electricmotorwholesale,222898,131616.00,467.15,465.00
Leeson,electricmotorwholesale,222899,131622.00,530.68,520.00
Leeson,electricmotorwholesale,222907,131636.00,393.09,380.00
Leeson,electricmotorwholesale,222910,131640.00,418.24,325.00
Leeson,electricmotorwholesale,222911,131641.00,594.22,385.00
Leeson,electricmotorwholesale,222923,131851.00,436.98,435.00
Leeson,electricmotorwholesale,222929,131881.00,594.22,350.00
Leeson,electricmotorwholesale,222942,131971.00,374.36,310.00
Leeson,electricmotorwholesale,222943,131972.00,380.76,320.00
Leeson,electricmotorwholesale,222944,131980.00,535.25,417.00
Leeson,electricmotorwholesale,222945,131981.00,545.31,490.00
Leeson,electricmotorwholesale,222946,131985.00,431.03,397.00
Leeson,electricmotorwholesale,222947,131986.00,348.76,292.00
Leeson,electricmotorwholesale,222948,131987.00,481.77,453.00
Leeson,electricmotorwholesale,222949,131988.00,504.63,425.00
Leeson,electricmotorwholesale,222950,131994.00,787.10,562.00
Leeson,electricmotorwholesale,222951,131995.00,952.12,630.00
Leeson,electricmotorwholesale,222960,132073.00,361.10,335.00
Leeson,electricmotorwholesale,222961,132079.00,501.43,425.00
Leeson,electricmotorwholesale,222962,132080.00,495.48,480.00
Leeson,electricmotorwholesale,222963,132081.00,384.87,295.00
Leeson,electricmotorwholesale,222964,132082.00,450.69,327.00
Leeson,electricmotorwholesale,222971,140130.00,885.38,783.00
Leeson,electricmotorwholesale,222972,140155.00,630.32,630.00
Leeson,electricmotorwholesale,222973,140203.00,813.16,654.00
Leeson,electricmotorwholesale,222974,140209.00,954.40,784.00
Leeson,electricmotorwholesale,222975,140223.00,828.24,654.00
Leeson,electricmotorwholesale,222976,140311.00,921.49,920.00
Leeson,electricmotorwholesale,222977,140414.00,1037.60,930.00
Leeson,electricmotorwholesale,222984,140450.00,536.16,520.00
Leeson,electricmotorwholesale,222985,140451.00,648.61,625.00
Leeson,electricmotorwholesale,222988,140470.00,467.15,450.00
Leeson,electricmotorwholesale,222989,140472.00,552.16,533.00
Leeson,electricmotorwholesale,222991,140483.00,491.83,475.00
Leeson,electricmotorwholesale,222992,140484.00,652.72,630.00
Leeson,electricmotorwholesale,222993,140485.00,555.82,537.00
Leeson,electricmotorwholesale,222994,140486.00,540.74,522.00
Leeson,electricmotorwholesale,222997,140521.00,543.48,525.00
Leeson,electricmotorwholesale,222998,140522.00,656.38,635.00
Leeson,electricmotorwholesale,223010,140642.00,845.16,423.00
Leeson,electricmotorwholesale,223011,140644.00,952.12,432.00
Leeson,electricmotorwholesale,223012,140646.00,705.75,410.00
Leeson,electricmotorwholesale,223013,140647.00,952.12,611.00
Leeson,electricmotorwholesale,223016,140665.00,900.47,605.00
Leeson,electricmotorwholesale,223017,140666.00,1114.38,713.00
Leeson,electricmotorwholesale,223021,140680.00,722.21,720.00
Leeson,electricmotorwholesale,223022,140681.00,912.80,910.00
Leeson,electricmotorwholesale,223031,140705.00,1098.39,901.00
Leeson,electricmotorwholesale,223032,140706.00,951.21,900.00
Leeson,electricmotorwholesale,223033,140707.00,812.25,744.00
Leeson,electricmotorwholesale,223045,140753.00,531.60,513.00
Leeson,electricmotorwholesale,223046,140754.00,706.21,682.00
Leeson,electricmotorwholesale,223047,140755.00,674.21,650.00
Leeson,electricmotorwholesale,223053,140768.00,562.22,543.00
Leeson,electricmotorwholesale,223054,140769.00,692.03,670.00
Leeson,electricmotorwholesale,223055,140770.00,612.05,590.00
Leeson,electricmotorwholesale,223171,170000.60,1563.70,1343.00
Leeson,electricmotorwholesale,223172,170001.60,2120.90,2007.00
Leeson,electricmotorwholesale,223173,170002.60,1862.18,1622.00
Leeson,electricmotorwholesale,223175,170004.60,1942.17,1720.00
Leeson,electricmotorwholesale,223176,170005.60,2578.07,2450.00
Leeson,electricmotorwholesale,223177,170006.60,950.75,920.00
Leeson,electricmotorwholesale,223178,170007.60,1197.12,1126.00
Leeson,electricmotorwholesale,223179,170009.60,1184.32,1143.00
Leeson,electricmotorwholesale,223180,170011.60,1485.08,1325.00
Leeson,electricmotorwholesale,223181,170013.60,1283.51,1240.00
Leeson,electricmotorwholesale,223182,170015.60,1730.08,1573.00
Leeson,electricmotorwholesale,223183,170017.60,1691.69,1632.00
Leeson,electricmotorwholesale,223184,170019.60,2298.24,2057.00
Leeson,electricmotorwholesale,223185,170021.60,2043.64,1830.00
Leeson,electricmotorwholesale,223186,170023.60,2569.19,2500.00
Leeson,electricmotorwholesale,223187,170025.60,2249.79,2170.00
Leeson,electricmotorwholesale,223188,170027.60,3654.32,3595.00
Leeson,electricmotorwholesale,223190,170031.60,4560.06,4203.00
Leeson,electricmotorwholesale,223191,170032.60,954.40,883.00
Leeson,electricmotorwholesale,223192,170033.60,1209.00,1115.00
Leeson,electricmotorwholesale,223193,170034.60,1184.32,1060.00
Leeson,electricmotorwholesale,223194,170035.60,1572.39,1420.00
Leeson,electricmotorwholesale,223195,170036.60,1374.93,1250.00
Leeson,electricmotorwholesale,223196,170037.60,1856.24,1725.00
Leeson,electricmotorwholesale,223197,170038.60,1810.08,1610.00
Leeson,electricmotorwholesale,223198,170039.60,2142.76,2130.00
Leeson,electricmotorwholesale,223199,170040.60,2207.75,1960.00
Leeson,electricmotorwholesale,223200,170041.60,2602.19,2590.00
Leeson,electricmotorwholesale,223201,170042.60,2443.54,2220.00
Leeson,electricmotorwholesale,223202,170043.60,3859.92,3637.00
Leeson,electricmotorwholesale,223203,170044.60,3228.30,2912.56
Leeson,electricmotorwholesale,223204,170045.60,4728.02,4230.00
Leeson,electricmotorwholesale,223205,170062.60,989.14,915.00
Leeson,electricmotorwholesale,223206,170064.60,759.68,735.00
Leeson,electricmotorwholesale,223207,170065.60,778.43,752.00
Leeson,electricmotorwholesale,223208,170066.60,957.15,835.00
Leeson,electricmotorwholesale,223209,170067.60,1283.51,1120.00
Leeson,electricmotorwholesale,223210,170068.60,1695.80,1563.00
Leeson,electricmotorwholesale,223211,170087.60,5670.57,4697.00
Leeson,electricmotorwholesale,223212,170096.60,3534.17,3390.00
Leeson,electricmotorwholesale,223213,170097.60,4241.09,4095.00
Leeson,electricmotorwholesale,223214,170098.60,5002.57,4970.00
Leeson,electricmotorwholesale,223215,170099.60,5272.90,5210.00
Leeson,electricmotorwholesale,223216,170122.60,876.24,845.00
Leeson,electricmotorwholesale,223217,170123.60,1252.89,1120.00
Leeson,electricmotorwholesale,223218,170140.60,706.66,638.00
Leeson,electricmotorwholesale,223219,170142.60,495.48,445.00
Leeson,electricmotorwholesale,223220,170143.60,565.87,545.00
Leeson,electricmotorwholesale,223221,170144.60,584.62,537.00
Leeson,electricmotorwholesale,223222,170145.60,782.54,640.00
Leeson,electricmotorwholesale,223223,170146.60,974.98,830.00
Leeson,electricmotorwholesale,223224,170147.60,2563.27,2450.00
Leeson,electricmotorwholesale,223226,170151.60,3650.09,3111.00
Leeson,electricmotorwholesale,223227,170152.60,3513.44,3290.00
Leeson,electricmotorwholesale,223228,170154.60,4219.09,3905.00
Leeson,electricmotorwholesale,223229,170155.60,4446.27,4037.00
Leeson,electricmotorwholesale,223230,170157.60,592.39,560.00
Leeson,electricmotorwholesale,223231,170158.60,614.78,565.00
Leeson,electricmotorwholesale,223232,170159.60,728.15,663.00
Leeson,electricmotorwholesale,223236,170259.60,5905.80,4980.00
Leeson,electricmotorwholesale,223238,170352.60,9865.98,8405.00
Leeson,electricmotorwholesale,223239,170369.60,7529.04,6215.00
Leeson,electricmotorwholesale,223240,170371.60,8614.17,7050.00
Leeson,electricmotorwholesale,223242,171316.60,13534.43,13057.00
Leeson,electricmotorwholesale,223244,171320.60,426.46,340.00
Leeson,electricmotorwholesale,223246,171322.60,442.92,355.00
Leeson,electricmotorwholesale,223247,171378.60,602.90,582.00
Leeson,electricmotorwholesale,223248,171379.60,672.38,650.00
Leeson,electricmotorwholesale,223249,171449.60,5205.22,4818.00
Leeson,electricmotorwholesale,223250,171522.60,5250.49,4485.00
Leeson,electricmotorwholesale,223251,171523.60,6055.13,5605.00
Leeson,electricmotorwholesale,223252,171573.60,5899.02,5460.00
Leeson,electricmotorwholesale,223253,171574.60,493.66,407.00
Leeson,electricmotorwholesale,223254,171575.60,624.84,525.00
Leeson,electricmotorwholesale,223255,171576.60,6336.03,5863.00
Leeson,electricmotorwholesale,223256,171577.60,8329.03,7710.00
Leeson,electricmotorwholesale,223257,171586.60,1094.72,987.00
Leeson,electricmotorwholesale,223258,171587.60,1147.30,895.00
Leeson,electricmotorwholesale,223259,171588.60,1344.76,1195.00
Leeson,electricmotorwholesale,223260,171589.60,1369.90,1205.00
Leeson,electricmotorwholesale,223261,171590.60,1689.86,1520.00
Leeson,electricmotorwholesale,223262,171591.60,1748.37,1420.00
Leeson,electricmotorwholesale,223263,171592.60,2106.72,1683.00
Leeson,electricmotorwholesale,223264,171593.60,2520.54,2200.00
Leeson,electricmotorwholesale,223265,171594.60,2768.87,2673.00
Leeson,electricmotorwholesale,223266,171595.60,4390.85,3845.00
Leeson,electricmotorwholesale,223267,171596.60,5052.07,4500.00
Leeson,electricmotorwholesale,223268,171597.60,6186.28,5025.00
Leeson,electricmotorwholesale,223485,191200.00,275.62,258.00
Leeson,electricmotorwholesale,223486,191201.00,308.54,248.00
Leeson,electricmotorwholesale,223487,191202.00,306.25,258.00
Leeson,electricmotorwholesale,223488,191203.00,282.02,269.00
Leeson,electricmotorwholesale,223489,191204.00,318.14,265.00
Leeson,electricmotorwholesale,223490,191205.00,313.56,265.00
Leeson,electricmotorwholesale,223491,191206.00,309.91,291.00
Leeson,electricmotorwholesale,223492,191207.00,366.13,285.00
Leeson,electricmotorwholesale,223493,191208.00,365.22,299.00
Leeson,electricmotorwholesale,223494,191209.00,363.84,298.00
Leeson,electricmotorwholesale,223495,191211.00,381.67,330.00
Leeson,electricmotorwholesale,223496,191213.00,380.76,313.00
Leeson,electricmotorwholesale,223498,191215.00,400.86,369.00
Leeson,electricmotorwholesale,223499,191217.00,398.13,356.00
Leeson,electricmotorwholesale,223500,191219.00,397.21,353.00
Leeson,electricmotorwholesale,223502,191221.00,444.29,375.00
Leeson,electricmotorwholesale,223503,191223.00,454.34,384.00
Leeson,electricmotorwholesale,223504,191225.00,452.52,380.00
Leeson,electricmotorwholesale,223506,191290.00,380.76,313.00
Leeson,electricmotorwholesale,223507,191291.00,381.67,314.00
Leeson,electricmotorwholesale,223508,191414.00,346.01,275.00
Leeson,electricmotorwholesale,223509,191415.00,398.13,311.00
Leeson,electricmotorwholesale,223510,191417.00,416.41,325.00
Leeson,electricmotorwholesale,223512,191419.00,341.45,268.00
Leeson,electricmotorwholesale,223513,191420.00,397.21,310.00
Leeson,electricmotorwholesale,223514,191421.00,415.03,324.00
Leeson,electricmotorwholesale,223532,192010.00,109.70,101.00
Leeson,electricmotorwholesale,223533,192011.00,114.28,105.00
Leeson,electricmotorwholesale,223534,192012.00,195.17,178.00
Leeson,electricmotorwholesale,223535,192014.00,126.16,116.00
Leeson,electricmotorwholesale,223536,192015.00,130.28,119.00
Leeson,electricmotorwholesale,223537,192016.00,223.06,204.00
Leeson,electricmotorwholesale,223541,192020.00,126.16,116.00
Leeson,electricmotorwholesale,223542,192021.00,133.47,122.00
Leeson,electricmotorwholesale,223543,192022.00,208.44,190.00
Leeson,electricmotorwholesale,223544,192024.00,145.36,133.00
Leeson,electricmotorwholesale,223545,192025.00,150.38,138.00
Leeson,electricmotorwholesale,223546,192026.00,240.89,220.00
Leeson,electricmotorwholesale,223550,192030.00,137.13,126.00
Leeson,electricmotorwholesale,223551,192031.00,138.95,127.00
Leeson,electricmotorwholesale,223552,192032.00,218.03,199.00
Leeson,electricmotorwholesale,223553,192034.00,149.93,137.00
Leeson,electricmotorwholesale,223554,192035.00,154.95,142.00
Leeson,electricmotorwholesale,223555,192036.00,249.12,228.00
Leeson,electricmotorwholesale,223559,192040.00,143.07,131.00
Leeson,electricmotorwholesale,223560,192041.00,150.84,138.00
Leeson,electricmotorwholesale,223561,192042.00,233.57,213.00
Leeson,electricmotorwholesale,223562,192044.00,158.15,145.00
Leeson,electricmotorwholesale,223563,192045.00,168.21,154.00
Leeson,electricmotorwholesale,223564,192046.00,264.66,242.00
Leeson,electricmotorwholesale,223568,192050.00,162.26,148.00
Leeson,electricmotorwholesale,223569,192051.00,165.47,151.00
Leeson,electricmotorwholesale,223571,192054.00,174.61,160.00
Leeson,electricmotorwholesale,223572,192055.00,182.38,167.00
Leeson,electricmotorwholesale,223574,192057.00,169.57,166.00
Leeson,electricmotorwholesale,223577,192060.00,179.63,164.00
Leeson,electricmotorwholesale,223580,192064.00,197.92,181.00
Leeson,electricmotorwholesale,224575,LM03564,13732.80,13490.00
Leeson,electricmotorwholesale,224674,LM03973,1592.95,1543.00
Leeson,electricmotorwholesale,224678,LM03991,2042.74,1971.00
Leeson,electricmotorwholesale,224679,LM03995,1557.76,1531.00
Leeson,electricmotorwholesale,224682,LM04003,1679.80,1621.00
Leeson,electricmotorwholesale,224758,LM10339,303.51,300.00
Leeson,electricmotorwholesale,224855,LM13704,7751.56,7662.00
Leeson,electricmotorwholesale,224858,LM13707,9075.29,8887.00
Leeson,electricmotorwholesale,224861,LM13710,11804.34,10991.00
Leeson,electricmotorwholesale,224862,LM13711,13706.29,13464.00
Leeson,electricmotorwholesale,224880,LM13731,8070.12,8057.00
Leeson,electricmotorwholesale,224882,LM13733,11585.39,11380.00
Leeson,electricmotorwholesale,224883,LM13737,12146.70,11932.00
Leeson,electricmotorwholesale,224936,LM13811,2732.06,2489.00
Leeson,electricmotorwholesale,224981,LM13940,5805.53,5732.00
